"id_prueba","timestamp","modo","tipo_evento","escenario","distancia_m","iluminacion","objeto_verdad","objeto_predicho","confianza","t_total_ms","latencia","acierto","notas"
"285","2025-01-01T00:11:26.106000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.988","","","Connected! Sending HTTP request..."
"286","2025-01-01T00:11:26.679000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.573","","","All data sent (135779 bytes), waiting for response..."
"287","2025-01-01T00:11:38.125000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.446","","","{""status"":""success"",""timestamp"":""T+00:11:13.532"",""detected"":true,""prediction"":""countdown_blank"",""confidence"":0.995,""image_size"":135779,""inference_time_ms"":8971}"
"288","2025-01-01T00:11:38.141000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/sam_IMG_2139.JPG"
"289","2025-01-01T00:11:38.706000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.565","","","Testing image: /test/john_IMG_1275.jpg (50/60)"
"290","2025-01-01T00:11:39.624000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.918","","","Connected! Sending HTTP request..."
"291","2025-01-01T00:11:40.748000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:01.124","","","All data sent (126207 bytes), waiting for response..."
"292","2025-01-01T00:11:52.142000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.394","","","{""status"":""success"",""timestamp"":""T+00:11:27.536"",""detected"":true,""prediction"":""red"",""confidence"":1.000,""image_size"":126207,""inference_time_ms"":9458}"
"293","2025-01-01T00:11:52.158000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/john_IMG_1275.jpg"
"294","2025-01-01T00:11:52.686000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/stop.wav"
"295","2025-01-01T00:11:52.722000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.036","","","Testing image: /test/heon_IMG_1212.JPG (51/60)"
"296","2025-01-01T00:11:53.553000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.831","","","Connected! Sending HTTP request..."
"297","2025-01-01T00:11:53.966000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.413","","","All data sent (90349 bytes), waiting for response..."
"298","2025-01-01T00:12:05.232000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.266","","","{""status"":""success"",""timestamp"":""T+00:11:40.627"",""detected"":true,""prediction"":""none"",""confidence"":1.000,""image_size"":90349,""inference_time_ms"":8617}"
"299","2025-01-01T00:12:05.248000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/heon_IMG_1212.JPG"
"300","2025-01-01T00:12:05.776000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/unknown.wav"
"301","2025-01-01T00:12:05.841000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.065","","","Testing image: /test/sam_IMG_1126.jpg (52/60)"
"302","2025-01-01T00:12:06.758000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.917","","","Connected! Sending HTTP request..."
"303","2025-01-01T00:12:07.740000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.982","","","All data sent (107043 bytes), waiting for response..."
"304","2025-01-01T00:12:19.083000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.343","","","{""status"":""success"",""timestamp"":""T+00:11:54.483"",""detected"":true,""prediction"":""green"",""confidence"":1.000,""image_size"":107043,""inference_time_ms"":9270}"
"305","2025-01-01T00:12:19.099000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/sam_IMG_1126.jpg"
"306","2025-01-01T00:12:19.627000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/go.wav"
"307","2025-01-01T00:12:19.663000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.036","","","Testing image: /test/heon_IMG_1074.JPG (53/60)"
"308","2025-01-01T00:12:20.480000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.817","","","Connected! Sending HTTP request..."
"309","2025-01-01T00:12:20.882000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.402","","","All data sent (86424 bytes), waiting for response..."
"310","2025-01-01T00:12:32.133000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.251","","","{""status"":""success"",""timestamp"":""T+00:12:07.535"",""detected"":true,""prediction"":""green"",""confidence"":0.573,""image_size"":86424,""inference_time_ms"":8607}"
"311","2025-01-01T00:12:32.150000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.017","","","Test image sent: /test/heon_IMG_1074.JPG"
"312","2025-01-01T00:12:32.677000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.527","","","Reproduciendo audio: /audio/go.wav"
"313","2025-01-01T00:12:32.773000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.096","","","Testing image: /test/sam_IMG_1602.jpg (54/60)"
"314","2025-01-01T00:12:33.692000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.919","","","Connected! Sending HTTP request..."
"315","2025-01-01T00:12:34.596000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.904","","","All data sent (140673 bytes), waiting for response..."
"316","2025-01-01T00:12:46.164000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.568","","","{""status"":""success"",""timestamp"":""T+00:12:21.568"",""detected"":true,""prediction"":""red"",""confidence"":1.000,""image_size"":140673,""inference_time_ms"":9425}"
"317","2025-01-01T00:12:46.180000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/sam_IMG_1602.jpg"
"318","2025-01-01T00:12:46.708000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/stop.wav"
"319","2025-01-01T00:12:46.743000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.035","","","Testing image: /test/heon_IMG_0776.JPG (55/60)"
"320","2025-01-01T00:12:47.720000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.977","","","Connected! Sending HTTP request..."
"321","2025-01-01T00:12:48.192000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.472","","","All data sent (123079 bytes), waiting for response..."
"322","2025-01-01T00:12:59.504000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.312","","","{""status"":""success"",""timestamp"":""T+00:12:34.908"",""detected"":true,""prediction"":""red"",""confidence"":1.000,""image_size"":123079,""inference_time_ms"":8737}"
"323","2025-01-01T00:12:59.520000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/heon_IMG_0776.JPG"
"324","2025-01-01T00:13:00.048000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/stop.wav"
"325","2025-01-01T00:13:00.118000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.070","","","Testing image: /test/heon_IMG_1435.JPG (56/60)"
"326","2025-01-01T00:13:01.033000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.915","","","Connected! Sending HTTP request..."
"327","2025-01-01T00:13:01.445000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.412","","","All data sent (117199 bytes), waiting for response..."
"328","2025-01-01T00:13:12.746000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.301","","","{""status"":""success"",""timestamp"":""T+00:12:48.152"",""detected"":true,""prediction"":""green"",""confidence"":1.000,""image_size"":117199,""inference_time_ms"":8673}"
"329","2025-01-01T00:13:12.762000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/heon_IMG_1435.JPG"
"330","2025-01-01T00:13:13.290000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/go.wav"
"331","2025-01-01T00:13:13.327000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.037","","","Testing image: /test/john_39541545040071_.pic_hd.jpg (57/60)"
"332","2025-01-01T00:13:14.243000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.916","","","Connected! Sending HTTP request..."
"333","2025-01-01T00:13:15.344000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:01.101","","","All data sent (124449 bytes), waiting for response..."
"334","2025-01-01T00:13:26.645000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.301","","","{""status"":""success"",""timestamp"":""T+00:13:02.054"",""detected"":true,""prediction"":""countdown_green"",""confidence"":1.000,""image_size"":124449,""inference_time_ms"":9359}"
"335","2025-01-01T00:13:26.661000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Test image sent: /test/john_39541545040071_.pic_hd.jpg"
"336","2025-01-01T00:13:27.189000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/warning.wav"
"337","2025-01-01T00:13:27.254000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.065","","","Testing image: /test/sam_IMG_1391.jpg (58/60)"
"338","2025-01-01T00:13:28.064000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.810","","","Connected! Sending HTTP request..."
"339","2025-01-01T00:13:29.097000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:01.033","","","ntdown"
"340","2025-01-01T00:13:29.113000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.016","","","Failed to send test image: /test/sam_IMG_1391.jpg"
"341","2025-01-01T00:13:30.640000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:01.527","","","Testing image: /test/john_IMG_1700.jpg (59/60)"
"342","2025-01-01T00:13:31.650000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:01.010","","","Connected! Sending HTTP request..."
"343","2025-01-01T00:13:33.080000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:01.430","","","All data sent (138667 bytes), waiting for response..."
"344","2025-01-01T00:13:44.666000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.586","","","{""status"":""success"",""timestamp"":""T+00:13:20.070"",""detected"":true,""prediction"":""red"",""confidence"":1.000,""image_size"":138667,""inference_time_ms"":9966}"
"345","2025-01-01T00:13:44.685000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.019","","","Test image sent: /test/john_IMG_1700.jpg"
"346","2025-01-01T00:13:45.213000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/stop.wav"
"347","2025-01-01T00:13:45.275000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.062","","","Testing image: /test/john_IMG_0808.jpg (60/60)"
"348","2025-01-01T00:13:46.190000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.915","","","Connected! Sending HTTP request..."
"349","2025-01-01T00:13:48.140000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:01.950","","","All data sent (100306 bytes), waiting for response..."
"350","2025-01-01T00:13:59.404000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.264","","","{""status"":""success"",""timestamp"":""T+00:13:34.808"",""detected"":true,""prediction"":""countdown_blank"",""confidence"":1.000,""image_size"":100306,""inference_time_ms"":10171}"
"351","2025-01-01T00:13:59.423000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.019","","","Test image sent: /test/john_IMG_0808.jpg"
"352","2025-01-01T00:13:59.446000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.023","","","Completed test cycle: 60 images"
"353","2025-01-01T00:13:59.983000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.537","","","Testing image: /test/john_IMG_1583.jpg (1/60)"
"354","2025-01-01T00:14:00.935000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.952","","","Connected! Sending HTTP request..."
"355","2025-01-01T00:14:04.939000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:04.004","","","All data sent (149771 bytes), waiting for response..."
"356","2025-01-01T00:14:16.405000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:11.466","","","{""status"":""success"",""timestamp"":""T+00:13:51.822"",""detected"":true,""prediction"":""green"",""confidence"":1.000,""image_size"":149771,""inference_time_ms"":12440}"
"357","2025-01-01T00:14:16.424000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.019","","","Test image sent: /test/john_IMG_1583.jpg"
"358","2025-01-01T00:14:16.952000","ESP","ESP32","2, 4.1, 4.2","","","","","","00:00:00.528","","","Reproduciendo audio: /audio/go.wav"
"359","2025-12-28T15:53:54.092797","MOBILE","ESP32","3A","","","","","","8679:39:37.140","","","starting"
"360","2025-12-28T15:53:55.778670","MOBILE","ESP32","3A","","","","","","00:00:01.685","","","finished status=200"
"361","2025-12-28T15:54:13.656832","MOBILE","SCENE","3A","","","","","","00:00:17.878","","","starting"
"362","2025-12-28T15:54:14.181818","MOBILE","SCENE","3A","","","","","","00:00:00.524","","","finished"
"363","2025-12-28T15:54:15.555614","MOBILE","ESP32","3A","","","","","","00:00:01.373","","","starting"
"364","2025-12-28T15:54:15.818793","MOBILE","ESP32","3A","","","","","","00:00:00.263","","","finished (15987 bytes)"
"365","2025-12-28T15:54:15.841606","MOBILE","SCENE","3A","","","","","","00:00:00.022","","","starting"
"366","2025-12-28T15:54:16.348259","MOBILE","SCENE","3A","","","","","","00:00:00.506","","","resizing to 520"
"367","2025-12-28T15:54:16.675048","MOBILE","SCENE","3A","","","","","","00:00:00.326","","","running inference"
"368","2025-12-28T15:54:22.967158","MOBILE","SCENE","3A","","","","","","00:00:06.292","","","finished inference"
"369","2025-12-28T15:54:23.042179","MOBILE","SCENE","3A","","","","","","00:00:00.075","","","error: no known object/class was found"
"370","2025-12-28T15:54:23.058406","MOBILE","SCENE","3A","","","","unknown","0.0","00:00:00.016","","","unknown with confidence 0.000"
"371","2025-12-28T15:54:23.066551","MOBILE","SCENE","3A","","","","","","00:00:00.008","","","No puedo identificar nada en concreto."
"372","2025-12-28T15:54:23.074805","MOBILE","TTS","3A","","","","","","00:00:00.008","","","""No puedo identificar nada en concreto."""
"373","2025-12-28T15:54:23.099517","MOBILE","TTS","3A","","","","","","00:00:00.024","00:00:07.543","","converted output to speech"
"374","2025-12-28T15:54:27.267301","MOBILE","ESP32","3A","","","","","","00:00:04.167","","","starting"
"375","2025-12-28T15:54:27.391680","MOBILE","ESP32","3A","","","","","","00:00:00.124","","","finished (16008 bytes)"
"376","2025-12-28T15:54:27.405794","MOBILE","SCENE","3A","","","","","","00:00:00.014","","","starting"
"377","2025-12-28T15:54:27.588804","MOBILE","SCENE","3A","","","","","","00:00:00.183","","","resizing to 520"
"378","2025-12-28T15:54:27.963401","MOBILE","SCENE","3A","","","","","","00:00:00.374","","","running inference"
"379","2025-12-28T15:54:33.577989","MOBILE","SCENE","3A","","","","","","00:00:05.614","","","finished inference"
"380","2025-12-28T15:54:33.643415","MOBILE","SCENE","3A","","","","","","00:00:00.065","","","error: no known object/class was found"
"381","2025-12-28T15:54:33.661643","MOBILE","SCENE","3A","","","","unknown","0.0","00:00:00.018","","","unknown with confidence 0.000"
"382","2025-12-28T15:54:33.684964","MOBILE","SCENE","3A","","","","","","00:00:00.023","","","No puedo identificar nada en concreto."
"383","2025-12-28T15:54:33.689957","MOBILE","TTS","3A","","","","","","00:00:00.004","","","""No puedo identificar nada en concreto."""
"384","2025-12-28T15:54:33.706248","MOBILE","TTS","3A","","","","","","00:00:00.016","00:00:06.438","","converted output to speech"
"385","2025-12-28T15:54:38.234131","MOBILE","ESP32","3A","","","","","","00:00:04.527","","","starting"
"386","2025-12-28T15:54:38.462913","MOBILE","ESP32","3A","","","","","","00:00:00.228","","","finished (21668 bytes)"
"387","2025-12-28T15:54:38.467709","MOBILE","SCENE","3A","","","","","","00:00:00.004","","","starting"
"388","2025-12-28T15:54:38.728062","MOBILE","SCENE","3A","","","","","","00:00:00.260","","","resizing to 520"
"389","2025-12-28T15:54:38.950472","MOBILE","SCENE","3A","","","","","","00:00:00.222","","","running inference"
"390","2025-12-28T15:54:44.475539","MOBILE","SCENE","3A","","","","","","00:00:05.525","","","finished inference"
"391","2025-12-28T15:54:44.510736","MOBILE","SCENE","3A","","","","","","00:00:00.035","","","ALL PREDICTIONS START"
"392","2025-12-28T15:54:44.514749","MOBILE","SCENE","3A","","","","","","00:00:00.004","","","Class: person (ID: 15) | Confidence: 3.51% | Pixels: 9504/270400"
"393","2025-12-28T15:54:44.517646","MOBILE","SCENE","3A","","","","","","00:00:00.002","","","ALL PREDICTIONS END"
"394","2025-12-28T15:54:44.532999","MOBILE","SCENE","3A","","","","","","00:00:00.015","","","person (ID: 15, 3.5%)"
"395","2025-12-28T15:54:44.547186","MOBILE","SCENE","3A","","","","person","0.035","00:00:00.014","","","person with confidence 0.035"
"396","2025-12-28T15:54:44.551087","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","No puedo identificar nada en concreto."
"397","2025-12-28T15:54:44.555902","MOBILE","TTS","3A","","","","","","00:00:00.004","","","""No puedo identificar nada en concreto."""
"398","2025-12-28T15:54:44.566533","MOBILE","TTS","3A","","","","","","00:00:00.010","00:00:06.332","","converted output to speech"
"399","2025-12-28T15:54:48.351748","MOBILE","ESP32","3A","","","","","","00:00:03.785","","","starting"
"400","2025-12-28T15:54:48.545153","MOBILE","ESP32","3A","","","","","","00:00:00.193","","","finished (20228 bytes)"
"401","2025-12-28T15:54:48.548194","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","starting"
"402","2025-12-28T15:54:48.685398","MOBILE","SCENE","3A","","","","","","00:00:00.137","","","resizing to 520"
"403","2025-12-28T15:54:48.975486","MOBILE","SCENE","3A","","","","","","00:00:00.290","","","running inference"
"404","2025-12-28T15:54:54.466272","MOBILE","SCENE","3A","","","","","","00:00:05.490","","","finished inference"
"405","2025-12-28T15:54:54.527997","MOBILE","SCENE","3A","","","","","","00:00:00.061","","","ALL PREDICTIONS START"
"406","2025-12-28T15:54:54.541806","MOBILE","SCENE","3A","","","","","","00:00:00.013","","","Class: chair (ID: 9) | Confidence: 0.79% | Pixels: 2140/270400"
"407","2025-12-28T15:54:54.555571","MOBILE","SCENE","3A","","","","","","00:00:00.013","","","Class: person (ID: 15) | Confidence: 0.22% | Pixels: 589/270400"
"408","2025-12-28T15:54:54.558957","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","ALL PREDICTIONS END"
"409","2025-12-28T15:54:54.561823","MOBILE","SCENE","3A","","","","","","00:00:00.002","","","chair (ID: 9, 0.8%)"
"410","2025-12-28T15:54:54.571800","MOBILE","SCENE","3A","","","","chair","0.008","00:00:00.009","","","chair with confidence 0.008"
"411","2025-12-28T15:54:54.574390","MOBILE","SCENE","3A","","","","","","00:00:00.002","","","No puedo identificar nada en concreto."
"412","2025-12-28T15:54:54.577455","MOBILE","TTS","3A","","","","","","00:00:00.003","","","""No puedo identificar nada en concreto."""
"413","2025-12-28T15:54:54.595107","MOBILE","TTS","3A","","","","","","00:00:00.017","00:00:06.243","","converted output to speech"
"414","2025-12-28T15:55:01.121396","MOBILE","ESP32","3A","","","","","","00:00:06.526","","","starting"
"415","2025-12-28T15:55:01.704047","MOBILE","ESP32","3A","","","","","","00:00:00.582","","","finished (21801 bytes)"
"416","2025-12-28T15:55:01.707081","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","starting"
"417","2025-12-28T15:55:01.820361","MOBILE","SCENE","3A","","","","","","00:00:00.113","","","resizing to 520"
"418","2025-12-28T15:55:02.065647","MOBILE","SCENE","3A","","","","","","00:00:00.245","","","running inference"
"419","2025-12-28T15:55:07.487933","MOBILE","SCENE","3A","","","","","","00:00:05.422","","","finished inference"
"420","2025-12-28T15:55:07.562740","MOBILE","SCENE","3A","","","","","","00:00:00.074","","","error: no known object/class was found"
"421","2025-12-28T15:55:07.573131","MOBILE","SCENE","3A","","","","unknown","0.0","00:00:00.010","","","unknown with confidence 0.000"
"422","2025-12-28T15:55:07.576170","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","No puedo identificar nada en concreto."
"423","2025-12-28T15:55:07.581191","MOBILE","TTS","3A","","","","","","00:00:00.005","","","""No puedo identificar nada en concreto."""
"424","2025-12-28T15:55:07.620968","MOBILE","TTS","3A","","","","","","00:00:00.039","00:00:06.499","","converted output to speech"
"425","2025-12-28T15:55:09.092916","MOBILE","ESP32","3A","","","","","","00:00:01.471","","","starting"
"426","2025-12-28T15:55:09.293645","MOBILE","ESP32","3A","","","","","","00:00:00.200","","","finished (21851 bytes)"
"427","2025-12-28T15:55:09.308449","MOBILE","SCENE","3A","","","","","","00:00:00.014","","","starting"
"428","2025-12-28T15:55:09.447351","MOBILE","SCENE","3A","","","","","","00:00:00.138","","","resizing to 520"
"429","2025-12-28T15:55:09.727827","MOBILE","SCENE","3A","","","","","","00:00:00.280","","","running inference"
"430","2025-12-28T15:55:15.278225","MOBILE","SCENE","3A","","","","","","00:00:05.550","","","finished inference"
"431","2025-12-28T15:55:15.316375","MOBILE","SCENE","3A","","","","","","00:00:00.038","","","ALL PREDICTIONS START"
"432","2025-12-28T15:55:15.326534","MOBILE","SCENE","3A","","","","","","00:00:00.010","","","Class: person (ID: 15) | Confidence: 2.00% | Pixels: 5406/270400"
"433","2025-12-28T15:55:15.330196","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","ALL PREDICTIONS END"
"434","2025-12-28T15:55:15.332924","MOBILE","SCENE","3A","","","","","","00:00:00.002","","","person (ID: 15, 2.0%)"
"435","2025-12-28T15:55:15.335804","MOBILE","SCENE","3A","","","","person","0.02","00:00:00.002","","","person with confidence 0.020"
"436","2025-12-28T15:55:15.355872","MOBILE","SCENE","3A","","","","","","00:00:00.020","","","No puedo identificar nada en concreto."
"437","2025-12-28T15:55:15.369757","MOBILE","TTS","3A","","","","","","00:00:00.013","","","""No puedo identificar nada en concreto."""
"438","2025-12-28T15:55:15.378314","MOBILE","TTS","3A","","","","","","00:00:00.008","00:00:06.285","","converted output to speech"
"439","2025-12-28T15:55:19.136664","MOBILE","ESP32","3A","","","","","","00:00:03.758","","","starting"
"440","2025-12-28T15:55:19.372817","MOBILE","ESP32","3A","","","","","","00:00:00.236","","","finished (22834 bytes)"
"441","2025-12-28T15:55:19.377299","MOBILE","SCENE","3A","","","","","","00:00:00.004","","","starting"
"442","2025-12-28T15:55:19.593243","MOBILE","SCENE","3A","","","","","","00:00:00.215","","","resizing to 520"
"443","2025-12-28T15:55:19.800797","MOBILE","SCENE","3A","","","","","","00:00:00.207","","","running inference"
"444","2025-12-28T15:55:25.273301","MOBILE","SCENE","3A","","","","","","00:00:05.472","","","finished inference"
"445","2025-12-28T15:55:25.310529","MOBILE","SCENE","3A","","","","","","00:00:00.037","","","ALL PREDICTIONS START"
"446","2025-12-28T15:55:25.321059","MOBILE","SCENE","3A","","","","","","00:00:00.010","","","Class: person (ID: 15) | Confidence: 0.85% | Pixels: 2299/270400"
"447","2025-12-28T15:55:25.328858","MOBILE","SCENE","3A","","","","","","00:00:00.007","","","ALL PREDICTIONS END"
"448","2025-12-28T15:55:25.340713","MOBILE","SCENE","3A","","","","","","00:00:00.011","","","person (ID: 15, 0.9%)"
"449","2025-12-28T15:55:25.355752","MOBILE","SCENE","3A","","","","person","0.009","00:00:00.015","","","person with confidence 0.009"
"450","2025-12-28T15:55:25.365400","MOBILE","SCENE","3A","","","","","","00:00:00.009","","","No puedo identificar nada en concreto."
"451","2025-12-28T15:55:25.371039","MOBILE","TTS","3A","","","","","","00:00:00.005","","","""No puedo identificar nada en concreto."""
"452","2025-12-28T15:55:25.402535","MOBILE","TTS","3A","","","","","","00:00:00.031","00:00:06.265","","converted output to speech"
"453","2025-12-28T15:55:29.133934","MOBILE","ESP32","3A","","","","","","00:00:03.731","","","starting"
"454","2025-12-28T15:55:29.456140","MOBILE","ESP32","3A","","","","","","00:00:00.322","","","finished (24454 bytes)"
"455","2025-12-28T15:55:29.461804","MOBILE","SCENE","3A","","","","","","00:00:00.005","","","starting"
"456","2025-12-28T15:55:29.715447","MOBILE","SCENE","3A","","","","","","00:00:00.253","","","resizing to 520"
"457","2025-12-28T15:55:29.943501","MOBILE","SCENE","3A","","","","","","00:00:00.228","","","running inference"
"458","2025-12-28T15:55:35.370461","MOBILE","SCENE","3A","","","","","","00:00:05.426","","","finished inference"
"459","2025-12-28T15:55:35.405018","MOBILE","SCENE","3A","","","","","","00:00:00.034","","","ALL PREDICTIONS START"
"460","2025-12-28T15:55:35.413746","MOBILE","SCENE","3A","","","","","","00:00:00.008","","","Class: person (ID: 15) | Confidence: 3.57% | Pixels: 9664/270400"
"461","2025-12-28T15:55:35.416896","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","ALL PREDICTIONS END"
"462","2025-12-28T15:55:35.419916","MOBILE","SCENE","3A","","","","","","00:00:00.003","","","person (ID: 15, 3.6%)"
"463","2025-12-28T15:55:35.422684","MOBILE","SCENE","3A","","","","person","0.036","00:00:00.002","","","person with confidence 0.036"
"464","2025-12-28T15:55:35.442251","MOBILE","SCENE","3A","","","","","","00:00:00.019","","","No puedo identificar nada en concreto."
"465","2025-12-28T15:55:35.457228","MOBILE","TTS","3A","","","","","","00:00:00.014","","","""No puedo identificar nada en concreto."""
"466","2025-12-28T15:55:35.497092","MOBILE","TTS","3A","","","","","","00:00:00.039","00:00:06.363","","converted output to speech"
"467","2025-12-28T15:57:45.188722","MOBILE","ESP32","3A","","","","","","00:02:09.691","","","starting"
"468","2025-12-28T15:57:48.162430","MOBILE","ESP32","3A","","","","","","00:00:02.973","","","finished (25749 bytes)"
"469","2025-12-28T15:57:48.166637","MOBILE","SCENE","3A","","","","","","00:00:00.004","","","starting"
"470","2025-12-28T15:57:48.313008","MOBILE","SCENE","3A","","","","","","00:00:00.146","","","resizing to 520"
"471","2025-12-28T15:57:48.592024","MOBILE","SCENE","3A","","","","","","00:00:00.279","","","running inference"
"472","2025-12-28T15:57:53.962737","MOBILE","SCENE","3A","","","","","","00:00:05.370","","","finished inference"
"473","2025-12-28T15:57:53.998990","MOBILE","SCENE","3A","","","","","","00:00:00.036","","","ALL PREDICTIONS START"
"474","2025-12-28T15:57:54.008890","MOBILE","SCENE","3A","","","","","","00:00:00.009","","","Class: person (ID: 15) | Confidence: 7.56% | Pixels: 20454/270400"
"475","2025-12-28T15:57:54.035425","MOBILE","SCENE","3A","","","","","","00:00:00.026","","","ALL PREDICTIONS END"
"476","2025-12-28T15:57:54.040277","MOBILE","SCENE","3A","","","","","","00:00:00.004","","","person (ID: 15, 7.6%)"
"477","2025-12-28T15:57:54.057862","MOBILE","SCENE","3A","","","","person","0.076","00:00:00.017","","","person with confidence 0.076"
"478","2025-12-28T15:57:54.079387","MOBILE","SCENE","3A","","","","","","00:00:00.021","","","No puedo identificar nada en concreto."
"479","2025-12-28T15:57:54.087188","MOBILE","TTS","3A","","","","","","00:00:00.007","","","""No puedo identificar nada en concreto."""
"480","2025-12-28T15:57:54.104535","MOBILE","TTS","3A","","","","","","00:00:00.017","00:00:08.915","","converted output to speech"
"481","2025-12-28T16:01:22.834902","MOBILE","ESP32","3A","","","","","","00:03:28.730","","","starting"
"482","2025-12-28T16:01:25.709309","MOBILE","ESP32","3A","","","","","","00:00:02.874","","","finished (27514 bytes)"
"483","2025-12-28T16:01:25.714009","MOBILE","SCENE","3A","","","","","","00:00:00.004","","","starting"
"484","2025-12-28T16:01:25.839713","MOBILE","SCENE","3A","","","","","","00:00:00.125","","","resizing to 520"
